crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Chilli,Red Soil,Seedling Stage,86,15,91.0,0
Wheat,Sandy Soil,Germination,42,34,66.3,0
Potato,Sandy Soil,Pollination,44,38,25.1,1
Chilli,Clay Soil,Pollination,73,26,49.6,1
Wheat,Red Soil,Germination,12,15,88.5,1
Potato,Loam Soil,Germination,68,22,77.3,0
Chilli,Black Soil,Germination,85,28,65.8,0
Chilli,Loam Soil,Germination,42,26,87.0,1
Tomato,Sandy Soil,Vegetative Growth / Root or Tuber Development,57,44,26.8,1
Carrot,Sandy Soil,Germination,33,24,72.4,1
Wheat,Black Soil,Harvest,55,31,63.4,1
Wheat,Sandy Soil,Germination,20,23,85.2,0
Wheat,Black Soil,Pollination,30,38,47.7,0
Potato,Black Soil,Harvest,72,28,77.7,1
Wheat,Red Soil,Flowering,3,38,44.6,1
Carrot,Loam Soil,Germination,44,25,47.8,1
Wheat,Loam Soil,Germination,53,32,36.2,0
Chilli,Chalky Soil,Germination,27,25,85.0,0
Wheat,Sandy Soil,Pollination,34,20,83.2,0
Chilli,Red Soil,Germination,3,38,21.0,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,84,22,77.3,0
Carrot,Red Soil,Germination,31,26,80.7,0
Wheat,Sandy Soil,Harvest,45,46,17.6,1
Carrot,Loam Soil,Pollination,20,45,28.9,1
Tomato,Alluvial Soil,Germination,92,18,90.9,0
Carrot,Clay Soil,Maturation,59,30,54.6,1
Chilli,Red Soil,Flowering,68,34,58.0,0
Tomato,Sandy Soil,Seedling Stage,84,32,71.4,0
Potato,Clay Soil,Fruit/Grain/Bulb Formation,7,37,52.6,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,27,40,20.4,1
Chilli,Chalky Soil,Pollination,31,42,55.6,1
Wheat,Sandy Soil,Pollination,39,41,28.5,1
Tomato,Sandy Soil,Germination,23,23,51.9,0
Wheat,Sandy Soil,Seedling Stage,16,18,90.4,0
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,33,25,74.6,1
Tomato,Sandy Soil,Maturation,4,19,86.2,1
Tomato,Loam Soil,Seedling Stage,18,46,15.9,0
Carrot,Black Soil,Germination,32,32,73.1,1
Carrot,Clay Soil,Germination,86,21,48.5,0
Potato,Black Soil,Flowering,77,40,25.8,1
Chilli,Red Soil,Germination,91,43,22.3,1
Wheat,Red Soil,Germination,13,37,35.0,1
Wheat,Black Soil,Pollination,29,31,80.5,0
Chilli,Loam Soil,Seedling Stage,99,29,86.2,1
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,59,32,55.9,0
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,26,31,53.8,1
Carrot,Sandy Soil,Pollination,11,41,29.9,0
Wheat,Loam Soil,Flowering,24,20,88.1,0
Wheat,Clay Soil,Maturation,9,38,33.7,1
Wheat,Loam Soil,Flowering,57,25,73.8,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,83,44,72.6,0
Carrot,Clay Soil,Maturation,35,16,90.9,0
Tomato,Alluvial Soil,Harvest,31,18,89.1,0
Wheat,Black Soil,Harvest,86,21,89.6,1
Potato,Black Soil,Seedling Stage,90,37,36.9,1
Tomato,Sandy Soil,Flowering,26,44,32.1,1
Wheat,Black Soil,Pollination,73,30,53.8,1
Tomato,Alluvial Soil,Flowering,14,14,91.0,0
Wheat,Alluvial Soil,Pollination,99,45,16.3,1
Chilli,Clay Soil,Germination,55,20,83.9,1
Chilli,Loam Soil,Vegetative Growth / Root or Tuber Development,49,28,85.6,1
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,88,39,20.2,0
Wheat,Red Soil,Pollination,54,37,24.3,1
Wheat,Loam Soil,Germination,42,15,90.9,0
Potato,Chalky Soil,Seedling Stage,54,44,21.4,1
Potato,Sandy Soil,Flowering,51,29,43.0,1
Wheat,Clay Soil,Germination,27,40,50.5,0
Wheat,Red Soil,Germination,44,19,84.1,0
Tomato,Sandy Soil,Harvest,60,27,63.2,1
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,8,39,74.4,1
Wheat,Clay Soil,Flowering,4,27,60.3,0
Wheat,Alluvial Soil,Harvest,70,30,67.7,0
Potato,Clay Soil,Harvest,77,14,91.0,1
Wheat,Red Soil,Germination,55,34,65.8,1
Carrot,Clay Soil,Harvest,38,15,91.0,0
Wheat,Clay Soil,Harvest,38,15,90.5,0
Wheat,Black Soil,Harvest,39,41,24.5,0
Wheat,Clay Soil,Pollination,54,36,33.2,0
Chilli,Chalky Soil,Fruit/Grain/Bulb Formation,93,34,62.3,1
Wheat,Alluvial Soil,Seedling Stage,62,43,37.6,1
Carrot,Red Soil,Seedling Stage,16,18,87.6,1
Carrot,Black Soil,Pollination,10,35,68.3,1
Chilli,Red Soil,Germination,46,15,90.2,0
Wheat,Alluvial Soil,Pollination,17,39,47.8,1
Wheat,Red Soil,Pollination,12,17,89.3,1
Chilli,Clay Soil,Germination,99,38,45.1,0
Wheat,Red Soil,Pollination,54,20,88.3,0
Wheat,Loam Soil,Pollination,17,29,72.1,0
Carrot,Sandy Soil,Flowering,38,20,87.0,1
Potato,Chalky Soil,Flowering,96,33,38.3,1
Wheat,Clay Soil,Pollination,14,39,54.1,1
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,86,19,87.4,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,16,39,35.4,1
Wheat,Red Soil,Germination,50,43,35.6,0
Tomato,Clay Soil,Pollination,99,43,36.3,1
Carrot,Clay Soil,Seedling Stage,49,14,91.0,1
Potato,Loam Soil,Germination,79,33,62.2,0
Chilli,Loam Soil,Flowering,23,34,69.7,1
Tomato,Clay Soil,Fruit/Grain/Bulb Formation,23,23,75.0,1
Potato,Loam Soil,Germination,50,25,59.2,1
Carrot,Red Soil,Vegetative Growth / Root or Tuber Development,68,32,43.0,0
Potato,Alluvial Soil,Pollination,90,16,85.8,0
Chilli,Sandy Soil,Germination,75,44,51.9,1
Carrot,Red Soil,Vegetative Growth / Root or Tuber Development,25,22,80.9,0
Wheat,Black Soil,Seedling Stage,46,24,82.4,0
Carrot,Red Soil,Germination,36,34,32.3,0
Wheat,Sandy Soil,Pollination,64,32,60.7,0
Wheat,Black Soil,Maturation,50,17,90.8,0
Potato,Red Soil,Fruit/Grain/Bulb Formation,61,31,74.9,0
Potato,Black Soil,Pollination,34,42,18.2,0
Carrot,Clay Soil,Flowering,97,14,90.1,0
Wheat,Clay Soil,Seedling Stage,39,31,65.5,0
Wheat,Clay Soil,Pollination,7,26,72.9,0
Potato,Sandy Soil,Seedling Stage,2,28,78.8,1
Chilli,Black Soil,Germination,89,39,59.1,0
Wheat,Black Soil,Flowering,46,28,85.5,1
Tomato,Red Soil,Germination,47,14,91.0,0
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,52,26,76.0,0
Wheat,Sandy Soil,Seedling Stage,24,34,53.6,0
Wheat,Chalky Soil,Flowering,47,30,39.6,1
Tomato,Red Soil,Seedling Stage,9,20,89.7,0
Wheat,Sandy Soil,Pollination,62,34,32.9,1
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,6,33,53.1,0
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,77,22,88.9,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,28,21,88.5,0
Tomato,Sandy Soil,Germination,47,34,51.2,0
Tomato,Sandy Soil,Vegetative Growth / Root or Tuber Development,65,26,82.1,0
Wheat,Red Soil,Pollination,18,33,64.1,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,46,22,90.5,0
Wheat,Sandy Soil,Pollination,4,17,88.7,0
Potato,Red Soil,Seedling Stage,96,35,79.6,0
Wheat,Clay Soil,Flowering,18,17,86.9,0
Chilli,Clay Soil,Seedling Stage,41,16,90.8,0
Chilli,Clay Soil,Vegetative Growth / Root or Tuber Development,14,26,64.1,1
Chilli,Clay Soil,Seedling Stage,70,36,30.8,1
Wheat,Loam Soil,Flowering,19,31,45.5,0
Potato,Alluvial Soil,Vegetative Growth / Root or Tuber Development,87,16,86.6,0
Carrot,Clay Soil,Germination,18,34,61.1,1
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,59,26,75.1,0
Potato,Clay Soil,Maturation,45,16,91.0,0
Chilli,Sandy Soil,Seedling Stage,55,37,65.1,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,78,21,86.1,0
Carrot,Clay Soil,Seedling Stage,21,40,21.4,1
Potato,Sandy Soil,Flowering,23,29,40.9,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,4,32,38.1,0
Chilli,Clay Soil,Vegetative Growth / Root or Tuber Development,9,24,84.9,1
Wheat,Red Soil,Flowering,35,41,17.6,0
Wheat,Sandy Soil,Flowering,22,22,89.4,0
Chilli,Loam Soil,Seedling Stage,6,18,89.5,0
Wheat,Black Soil,Pollination,63,19,89.3,1
Carrot,Red Soil,Seedling Stage,61,24,79.0,0
Carrot,Red Soil,Fruit/Grain/Bulb Formation,81,32,45.8,1
Wheat,Black Soil,Flowering,11,26,60.9,1
Wheat,Loam Soil,Germination,25,32,44.6,0
Carrot,Red Soil,Seedling Stage,19,16,88.3,1
Wheat,Black Soil,Maturation,17,42,23.2,1
Carrot,Black Soil,Maturation,26,22,83.3,0
Carrot,Red Soil,Fruit/Grain/Bulb Formation,51,44,28.4,1
Chilli,Red Soil,Germination,30,25,76.0,0
Tomato,Chalky Soil,Pollination,13,23,59.2,0
Chilli,Black Soil,Seedling Stage,58,27,58.7,1
Tomato,Alluvial Soil,Germination,43,45,18.3,0
Tomato,Clay Soil,Pollination,46,31,71.0,1
Wheat,Sandy Soil,Germination,21,40,50.4,1
Carrot,Sandy Soil,Germination,38,28,83.9,0
Tomato,Clay Soil,Flowering,18,28,65.5,1
Tomato,Clay Soil,Germination,54,34,50.3,0
Wheat,Loam Soil,Vegetative Growth / Root or Tuber Development,90,24,79.6,1
Wheat,Sandy Soil,Germination,45,46,17.4,1
Chilli,Chalky Soil,Flowering,26,34,57.4,0
Wheat,Sandy Soil,Flowering,57,37,57.8,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,88,35,69.7,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,65,21,87.0,0
Chilli,Clay Soil,Seedling Stage,31,39,31.2,1
Carrot,Red Soil,Vegetative Growth / Root or Tuber Development,54,29,69.5,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,11,33,51.5,1
Chilli,Clay Soil,Germination,73,36,31.1,1
Tomato,Sandy Soil,Harvest,88,25,64.3,0
Potato,Clay Soil,Flowering,8,31,70.2,0
Carrot,Black Soil,Germination,30,33,83.2,0
Potato,Red Soil,Vegetative Growth / Root or Tuber Development,15,33,48.4,1
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,8,16,89.7,1
Wheat,Alluvial Soil,Seedling Stage,88,14,91.0,0
Carrot,Alluvial Soil,Harvest,47,33,34.3,0
Wheat,Clay Soil,Flowering,72,36,35.3,0
Wheat,Sandy Soil,Germination,42,39,48.1,0
Wheat,Sandy Soil,Flowering,51,15,90.9,0
Wheat,Loam Soil,Flowering,3,29,77.2,1
Chilli,Black Soil,Germination,27,41,40.1,0
Carrot,Clay Soil,Flowering,37,33,57.1,1
Potato,Sandy Soil,Seedling Stage,29,25,51.4,0
Potato,Red Soil,Seedling Stage,97,38,46.4,0
Potato,Alluvial Soil,Flowering,37,14,91.0,0
Potato,Clay Soil,Pollination,23,35,23.3,1
Wheat,Red Soil,Flowering,3,23,78.4,1
Carrot,Clay Soil,Germination,31,14,91.0,0
Wheat,Clay Soil,Seedling Stage,4,19,87.4,1
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,73,27,70.4,0
Tomato,Loam Soil,Germination,85,32,62.8,0
Wheat,Sandy Soil,Seedling Stage,17,29,80.4,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,97,15,90.9,0
Chilli,Loam Soil,Germination,12,36,74.8,1
Wheat,Loam Soil,Vegetative Growth / Root or Tuber Development,26,38,25.6,0
Chilli,Loam Soil,Germination,91,42,28.7,0
Wheat,Sandy Soil,Seedling Stage,87,15,90.1,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,24,23,57.1,1
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,17,32,66.4,1
Potato,Clay Soil,Seedling Stage,13,29,62.4,1
Tomato,Clay Soil,Seedling Stage,10,19,87.0,0
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,66,44,35.9,1
Wheat,Sandy Soil,Flowering,56,22,90.7,1
Tomato,Sandy Soil,Seedling Stage,12,14,91.0,0
Wheat,Clay Soil,Flowering,13,26,52.5,0
Carrot,Black Soil,Vegetative Growth / Root or Tuber Development,26,25,84.0,0
Chilli,Clay Soil,Seedling Stage,65,25,79.9,0
Wheat,Black Soil,Pollination,2,33,58.7,0
Tomato,Red Soil,Flowering,36,28,65.2,1
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,20,26,54.7,1
Wheat,Alluvial Soil,Pollination,41,15,89.3,0
Chilli,Loam Soil,Seedling Stage,79,20,65.8,0
Wheat,Alluvial Soil,Pollination,66,22,82.8,1
Carrot,Clay Soil,Germination,18,15,90.9,0
Chilli,Black Soil,Germination,20,34,70.2,1
Wheat,Sandy Soil,Pollination,94,26,84.4,0
Wheat,Red Soil,Harvest,50,28,75.8,0
Chilli,Sandy Soil,Seedling Stage,18,39,23.7,1
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,92,40,24.9,1
Chilli,Loam Soil,Seedling Stage,61,28,74.7,1
Wheat,Sandy Soil,Flowering,21,25,75.1,1
Wheat,Black Soil,Pollination,9,34,52.0,0
Wheat,Black Soil,Germination,95,40,31.2,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,61,30,80.3,0
Carrot,Red Soil,Pollination,51,38,27.8,1
Potato,Sandy Soil,Pollination,32,21,61.6,1
Potato,Red Soil,Seedling Stage,60,23,80.3,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,52,22,77.2,0
Wheat,Loam Soil,Pollination,90,45,17.0,1
Carrot,Red Soil,Seedling Stage,37,27,86.0,0
Wheat,Clay Soil,Pollination,53,29,59.0,0
Potato,Clay Soil,Seedling Stage,26,40,46.8,1
Carrot,Red Soil,Vegetative Growth / Root or Tuber Development,89,46,16.8,1
Carrot,Red Soil,Flowering,6,45,28.2,1
Wheat,Alluvial Soil,Pollination,82,27,80.0,1
Wheat,Black Soil,Flowering,82,30,70.4,1
Wheat,Loam Soil,Vegetative Growth / Root or Tuber Development,25,43,44.7,1
Chilli,Loam Soil,Germination,54,30,84.9,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,59,45,17.1,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,12,35,63.4,0
Tomato,Black Soil,Seedling Stage,95,31,65.2,0
Wheat,Clay Soil,Pollination,7,34,51.3,1
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,54,33,71.6,0
Carrot,Black Soil,Flowering,86,15,90.8,0
Wheat,Loam Soil,Harvest,74,21,80.1,0
Wheat,Sandy Soil,Pollination,37,44,26.2,1
Wheat,Red Soil,Pollination,69,43,57.7,1
Wheat,Black Soil,Flowering,3,30,85.1,0
Carrot,Red Soil,Pollination,63,32,64.7,1
Chilli,Loam Soil,Germination,78,31,45.9,1
Tomato,Alluvial Soil,Pollination,2,46,17.6,1
Chilli,Sandy Soil,Pollination,29,15,90.7,0
Wheat,Red Soil,Seedling Stage,8,43,29.0,1
Carrot,Black Soil,Vegetative Growth / Root or Tuber Development,68,40,53.9,1
Wheat,Black Soil,Flowering,4,18,90.4,1
Wheat,Sandy Soil,Flowering,64,23,70.4,0
Carrot,Clay Soil,Pollination,6,41,33.5,1
Carrot,Alluvial Soil,Seedling Stage,28,40,43.6,1
Potato,Sandy Soil,Seedling Stage,11,27,83.9,0
Chilli,Clay Soil,Seedling Stage,66,32,47.5,0
Wheat,Sandy Soil,Pollination,70,34,65.0,1
Tomato,Alluvial Soil,Seedling Stage,84,21,51.5,0
Wheat,Sandy Soil,Pollination,77,27,72.4,0
Chilli,Clay Soil,Seedling Stage,58,37,45.7,1
Wheat,Sandy Soil,Seedling Stage,96,16,83.3,0
Wheat,Clay Soil,Pollination,21,25,53.9,0
Wheat,Alluvial Soil,Maturation,55,20,80.3,0
Chilli,Chalky Soil,Flowering,26,16,90.4,0
Tomato,Clay Soil,Flowering,36,38,56.4,0
Carrot,Loam Soil,Seedling Stage,37,36,35.1,0
Carrot,Red Soil,Flowering,17,19,88.3,0
Wheat,Sandy Soil,Pollination,6,39,32.1,0
Wheat,Red Soil,Flowering,77,25,74.3,0
Wheat,Clay Soil,Pollination,43,39,59.1,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,51,42,22.4,0
Tomato,Red Soil,Germination,63,43,22.6,1
Chilli,Black Soil,Pollination,11,20,84.0,0
Tomato,Clay Soil,Germination,50,16,90.4,0
Chilli,Sandy Soil,Germination,13,36,62.1,1
Chilli,Clay Soil,Maturation,12,19,88.9,1
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,18,21,72.8,1
Tomato,Clay Soil,Flowering,49,17,87.2,0
Potato,Sandy Soil,Seedling Stage,26,24,88.3,1
Carrot,Loam Soil,Seedling Stage,73,30,59.7,0
Wheat,Red Soil,Pollination,36,26,87.7,0
Chilli,Sandy Soil,Maturation,35,43,23.7,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,13,14,91.0,0
Wheat,Black Soil,Pollination,34,27,55.8,1
Tomato,Sandy Soil,Vegetative Growth / Root or Tuber Development,88,15,89.6,0
Chilli,Loam Soil,Seedling Stage,99,44,17.4,1
Wheat,Sandy Soil,Maturation,24,20,72.6,1
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,84,43,22.7,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,11,25,77.3,0
Wheat,Sandy Soil,Pollination,28,24,56.3,0
Tomato,Sandy Soil,Maturation,24,17,87.5,0
Wheat,Black Soil,Harvest,17,17,90.0,0
Potato,Alluvial Soil,Flowering,85,34,65.5,1
Chilli,Sandy Soil,Germination,4,35,51.3,1
Wheat,Red Soil,Maturation,61,39,35.0,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,43,45,30.6,0
Wheat,Sandy Soil,Flowering,54,27,80.5,0
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,97,30,42.9,0
Potato,Loam Soil,Flowering,68,18,89.5,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,26,28,67.7,0
Chilli,Clay Soil,Flowering,21,15,90.9,0
Chilli,Sandy Soil,Flowering,20,30,55.7,1
Wheat,Sandy Soil,Pollination,44,15,90.6,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,24,17,89.5,0
Chilli,Sandy Soil,Seedling Stage,39,29,72.0,0
Potato,Red Soil,Flowering,67,35,79.0,0
Wheat,Sandy Soil,Seedling Stage,35,24,82.2,0
Chilli,Clay Soil,Vegetative Growth / Root or Tuber Development,12,24,66.3,0
Potato,Sandy Soil,Flowering,58,35,46.0,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,80,32,37.1,1
Chilli,Sandy Soil,Harvest,98,41,31.9,1
Wheat,Clay Soil,Flowering,24,42,20.3,1
Potato,Red Soil,Vegetative Growth / Root or Tuber Development,85,45,16.7,1
Carrot,Sandy Soil,Germination,59,35,45.5,0
Wheat,Red Soil,Germination,36,37,28.2,1
Wheat,Black Soil,Flowering,75,25,74.2,1
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,42,20,89.8,1
Wheat,Clay Soil,Germination,16,33,70.6,0
Tomato,Loam Soil,Seedling Stage,12,30,49.7,1
Chilli,Loam Soil,Germination,49,39,45.8,1
Potato,Red Soil,Flowering,42,46,17.5,1
Tomato,Loam Soil,Germination,55,14,91.0,0
Potato,Sandy Soil,Flowering,20,33,45.9,1
Chilli,Sandy Soil,Germination,60,19,90.3,0
Wheat,Chalky Soil,Maturation,83,21,84.5,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,66,33,75.5,0
Wheat,Sandy Soil,Flowering,42,23,76.6,0
Tomato,Black Soil,Maturation,36,19,87.5,1
Carrot,Red Soil,Seedling Stage,40,17,83.6,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,46,19,89.1,0
Tomato,Clay Soil,Germination,94,27,64.6,0
Potato,Sandy Soil,Seedling Stage,14,46,24.1,0
Chilli,Clay Soil,Seedling Stage,4,17,86.5,1
Wheat,Loam Soil,Vegetative Growth / Root or Tuber Development,88,22,48.9,1
Wheat,Sandy Soil,Maturation,68,42,20.8,1
Carrot,Sandy Soil,Germination,37,19,86.6,1
Tomato,Clay Soil,Flowering,26,37,37.7,1
Carrot,Clay Soil,Pollination,76,45,17.2,1
Tomato,Loam Soil,Seedling Stage,15,15,81.8,0
Tomato,Black Soil,Vegetative Growth / Root or Tuber Development,94,41,45.1,1
Carrot,Sandy Soil,Harvest,76,42,18.0,1
Potato,Clay Soil,Seedling Stage,80,45,18.2,1
Potato,Red Soil,Fruit/Grain/Bulb Formation,48,24,81.1,1
Wheat,Clay Soil,Maturation,89,25,84.9,0
Carrot,Alluvial Soil,Flowering,39,41,69.1,1
Wheat,Black Soil,Harvest,7,18,90.1,1
Chilli,Clay Soil,Vegetative Growth / Root or Tuber Development,51,44,18.3,1
Chilli,Clay Soil,Vegetative Growth / Root or Tuber Development,6,15,89.5,1
Wheat,Black Soil,Flowering,30,26,48.3,1
Carrot,Loam Soil,Flowering,19,32,47.4,0
Carrot,Chalky Soil,Vegetative Growth / Root or Tuber Development,23,29,73.3,0
Wheat,Black Soil,Pollination,3,43,26.0,1
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,17,25,55.1,1
Wheat,Loam Soil,Germination,59,34,78.0,0
Potato,Black Soil,Germination,57,19,74.2,0
Chilli,Clay Soil,Flowering,7,27,88.5,1
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,79,17,81.7,0
Wheat,Sandy Soil,Pollination,2,20,90.1,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,10,21,90.7,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,5,23,90.6,0
Tomato,Clay Soil,Seedling Stage,9,18,90.9,0
Tomato,Clay Soil,Seedling Stage,7,26,79.1,0
Potato,Red Soil,Vegetative Growth / Root or Tuber Development,7,20,81.5,0
Carrot,Alluvial Soil,Flowering,48,32,60.9,1
Carrot,Sandy Soil,Seedling Stage,32,22,77.5,0
Carrot,Loam Soil,Pollination,13,21,70.1,0
Carrot,Red Soil,Germination,70,37,37.1,0
Wheat,Sandy Soil,Flowering,12,21,87.5,0
Wheat,Black Soil,Pollination,62,23,78.5,1
Potato,Sandy Soil,Seedling Stage,56,30,70.3,0
Wheat,Alluvial Soil,Maturation,76,24,86.9,1
Wheat,Black Soil,Flowering,32,41,45.8,1
Chilli,Alluvial Soil,Pollination,26,26,75.4,0
Tomato,Red Soil,Germination,78,25,58.1,1
Wheat,Clay Soil,Pollination,49,18,82.5,0
Carrot,Chalky Soil,Vegetative Growth / Root or Tuber Development,19,23,38.7,1
Carrot,Clay Soil,Seedling Stage,6,20,87.5,0
Tomato,Sandy Soil,Vegetative Growth / Root or Tuber Development,98,36,39.6,1
Tomato,Clay Soil,Seedling Stage,50,33,76.1,1
Wheat,Red Soil,Pollination,40,33,66.8,1
Chilli,Loam Soil,Germination,79,38,20.4,0
Wheat,Black Soil,Pollination,65,27,87.0,0
Wheat,Red Soil,Flowering,72,23,82.5,0
Wheat,Clay Soil,Maturation,15,25,68.6,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,45,18,88.7,1
Carrot,Clay Soil,Seedling Stage,91,41,27.0,0
Wheat,Black Soil,Maturation,35,30,76.4,0
Carrot,Chalky Soil,Seedling Stage,82,31,71.5,0
Chilli,Loam Soil,Germination,26,39,35.0,0
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,13,16,90.2,1
Potato,Clay Soil,Harvest,68,44,33.1,1
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,25,44,25.3,0
Carrot,Chalky Soil,Vegetative Growth / Root or Tuber Development,89,44,16.6,1
Wheat,Red Soil,Flowering,85,45,17.5,0
Carrot,Black Soil,Flowering,20,36,57.4,0
Wheat,Sandy Soil,Flowering,5,26,64.8,1
Potato,Clay Soil,Pollination,60,23,77.3,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,83,38,57.1,0
Carrot,Black Soil,Flowering,7,30,77.9,1
Wheat,Black Soil,Pollination,78,38,46.4,0
Chilli,Loam Soil,Germination,18,42,48.0,1
Tomato,Clay Soil,Germination,16,18,90.7,0
Wheat,Red Soil,Pollination,19,24,72.9,0
Chilli,Loam Soil,Seedling Stage,86,22,79.3,0
Wheat,Sandy Soil,Maturation,99,41,39.7,1
Carrot,Sandy Soil,Seedling Stage,23,29,84.6,0
Wheat,Red Soil,Pollination,79,40,40.3,1
Tomato,Loam Soil,Seedling Stage,71,43,24.4,0
Wheat,Black Soil,Harvest,49,36,63.3,0
Wheat,Black Soil,Flowering,95,23,80.3,0
Wheat,Alluvial Soil,Flowering,12,43,21.6,1
Potato,Clay Soil,Maturation,63,23,87.1,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,15,31,47.3,0
Wheat,Red Soil,Seedling Stage,95,36,31.9,0
Chilli,Loam Soil,Germination,63,38,61.8,1
Wheat,Sandy Soil,Pollination,40,36,73.5,0
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,45,30,79.0,0
Tomato,Sandy Soil,Harvest,48,24,88.1,1
Chilli,Chalky Soil,Germination,16,43,28.3,1
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,79,25,82.4,0
Chilli,Clay Soil,Germination,21,16,88.6,0
Wheat,Black Soil,Harvest,11,41,46.3,1
Potato,Black Soil,Harvest,87,17,88.6,0
Wheat,Clay Soil,Seedling Stage,86,28,81.0,0
Carrot,Sandy Soil,Germination,20,26,71.6,1
Potato,Sandy Soil,Seedling Stage,18,30,49.3,1
Wheat,Black Soil,Pollination,94,46,17.0,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,34,34,54.8,1
Chilli,Chalky Soil,Flowering,67,38,34.4,1
Tomato,Red Soil,Flowering,16,35,37.1,0
Tomato,Red Soil,Flowering,57,16,90.6,0
Potato,Loam Soil,Flowering,42,32,33.8,0
Tomato,Alluvial Soil,Vegetative Growth / Root or Tuber Development,99,35,80.3,0
Potato,Clay Soil,Fruit/Grain/Bulb Formation,64,43,22.2,1
Wheat,Sandy Soil,Germination,60,23,75.5,1
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,53,36,24.9,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,42,40,35.2,1
Potato,Sandy Soil,Germination,5,14,91.0,0
Chilli,Alluvial Soil,Vegetative Growth / Root or Tuber Development,5,24,57.4,1
Tomato,Sandy Soil,Vegetative Growth / Root or Tuber Development,40,20,87.0,0
Potato,Loam Soil,Flowering,39,32,67.1,0
Potato,Sandy Soil,Seedling Stage,60,19,90.2,0
Potato,Clay Soil,Maturation,3,34,68.6,0
Tomato,Clay Soil,Seedling Stage,5,42,38.3,1
Potato,Clay Soil,Flowering,32,44,27.4,0
Carrot,Clay Soil,Seedling Stage,17,27,72.6,1
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,38,21,84.3,0
Potato,Black Soil,Pollination,13,31,60.6,1
Potato,Sandy Soil,Seedling Stage,97,19,81.4,0
